@relation TechnoGym-weka.filters.unsupervised.attribute.Remove-R10-11

@attribute started_startofweekdate date dd/MM/yyyy
@attribute id_user numeric
@attribute id_facility numeric
@attribute count_session numeric
@attribute count_step numeric
@attribute count_physicalactivity numeric
@attribute sum_assignedmove numeric
@attribute sum_performedduration numeric
@attribute sum_performedweight numeric
@attribute avg_session_length numeric
@attribute pa_compliance numeric
@attribute muscle_compliance numeric
@attribute execise_quality_compliance numeric
@attribute month numeric
@attribute user_sex {M,F}
@attribute user_age numeric
@attribute facility_nation {IT}
@attribute facility_hasunity {true,false}
@attribute facility_hasartis {true,false}
@attribute WeeksSinceLastSession numeric
@attribute WeeksToNextSession numeric
@attribute weeks_since_membership numeric
@attribute id_membership numeric
@attribute cum_count_session numeric
@attribute weeks_to_drop numeric
@attribute count_session_rolling_sum2 numeric
@attribute count_session_rolling_sum8 numeric
@attribute rolling_frequency2 numeric
@attribute pa_compliance_rolling_avg2 numeric
@attribute pa_compliance_rolling_avg8 numeric
@attribute muscle_compliance_rolling_avg2 numeric
@attribute muscle_compliance_rolling_avg8 numeric
@attribute DropFlag {FALSE,TRUE}

@data
02/02/2015,21533,3200,1,29,11,675,2127,837,4026,0.904558,0.874332,0.842397,2,M,17,IT,true,true,?,1,1,692736,1,4,1,1,1,0.904558,0.904558,0.874332,0.874332,FALSE
09/02/2015,21533,3200,2,58,22,1350,4225,1821.5,3586,0.903398,0.856002,0.87211,2,M,17,IT,true,true,1,1,2,692736,3,4,3,3,1.5,0.903978,0.903978,0.865167,0.865167,FALSE
16/02/2015,21533,3200,2,62,24,1350,4402,1916.5,4943,0.82252,0.720438,0.839985,2,M,17,IT,true,true,1,1,3,692736,5,4,4,5,2,0.862959,0.876825,0.78822,0.816924,FALSE
23/02/2015,21533,3200,3,87,33,2025,4343,1784,3690,0.603642,0.590974,0.583648,2,M,17,IT,true,true,1,1,4,692736,8,4,5,8,2.5,0.713081,0.80853,0.655706,0.760436,FALSE
02/03/2015,21533,3200,1,29,11,675,2093,957,3962,0.886933,0.839699,0.843932,3,M,17,IT,true,true,1,1,5,692736,9,4,4,9,2,0.745288,0.82421,0.715336,0.776289,FALSE
09/03/2015,21533,3200,1,29,11,675,548,732.5,1472,0.409666,0.537772,0.535567,3,M,17,IT,true,true,1,1,6,692736,10,4,2,10,1,0.6483,0.75512,0.688735,0.736536,FALSE
16/03/2015,21533,3200,1,29,11,675,2205,809.5,3061,0.909431,0.917142,0.863678,3,M,17,IT,true,true,1,1,7,692736,11,4,2,11,1,0.659549,0.777164,0.727457,0.762337,FALSE
23/03/2015,21533,3200,2,58,22,1350,4490,1736.5,3320,0.90358,0.916056,0.911273,3,M,17,IT,true,true,1,1,8,692736,13,4,3,13,1.5,0.906506,0.792966,0.916599,0.781552,FALSE
30/03/2015,21533,3200,2,58,22,1350,4628,1669,3944,0.902694,0.955492,0.939577,3,M,17,IT,true,true,1,1,9,692736,15,4,4,14,2,0.903137,0.792733,0.935774,0.791697,FALSE
06/04/2015,21533,3200,1,29,11,675,2146,927,4627,0.903109,0.859607,0.890237,4,M,17,IT,true,true,1,1,10,692736,16,4,3,13,1.5,0.902902,0.792697,0.907549,0.792147,FALSE
13/04/2015,21533,3200,1,31,12,675,2150,919.5,3995,0.781218,0.728353,0.87156,4,M,17,IT,true,true,1,1,11,692736,17,4,2,12,1,0.842164,0.787534,0.79398,0.793137,FALSE
20/04/2015,21533,3200,1,29,11,675,2251,927,4069,0.888993,0.848576,0.852069,4,M,17,IT,true,true,1,1,12,692736,18,4,2,10,1,0.835105,0.823203,0.788464,0.825337,FALSE
27/04/2015,21533,3200,2,58,22,1350,4305,1959,3458,0.85863,0.813814,0.796784,4,M,17,IT,true,true,1,1,13,692736,20,4,3,11,1.5,0.873811,0.819665,0.831195,0.822101,FALSE
04/05/2015,21533,3200,2,58,22,1350,4292,1934,3430,0.866295,0.834823,0.831099,5,M,17,IT,true,true,1,1,14,692736,22,4,4,12,2,0.862463,0.876744,0.824318,0.859233,FALSE
11/05/2015,21533,3200,1,29,11,675,2175,979.5,4562,0.867873,0.823923,0.818649,5,M,17,IT,true,true,1,1,15,692736,23,4,3,12,1.5,0.867084,0.871549,0.829373,0.84758,FALSE
18/05/2015,21533,3200,1,29,11,675,2154,994.5,4082,0.85498,0.811057,0.799278,5,M,17,IT,true,true,1,1,16,692736,24,4,2,11,1,0.861427,0.865474,0.81749,0.834455,FALSE
25/05/2015,21533,3200,2,58,22,1350,4314,1974,3548,0.84979,0.803435,0.768044,5,M,17,IT,true,true,1,1,17,692736,26,4,3,11,1.5,0.852385,0.858861,0.807246,0.815448,FALSE
01/06/2015,21533,3200,1,29,11,675,2144,959.5,3327,0.846008,0.794866,0.745245,6,M,17,IT,true,true,1,1,18,692736,27,3,3,11,1.5,0.847899,0.851723,0.799151,0.807356,FALSE
08/06/2015,21533,3200,2,58,22,1350,4424,1834,3999,0.860241,0.840808,0.771684,6,M,17,IT,true,true,1,1,19,692736,29,2,3,12,1.5,0.853124,0.861601,0.817837,0.821413,FALSE
15/06/2015,21533,3200,2,58,22,1350,4414,1984,4470,0.826382,0.769531,0.700024,6,M,17,IT,true,true,1,?,20,692736,31,1,4,13,2,0.843311,0.853775,0.80517,0.811532,TRUE
14/09/2015,21533,3200,2,59,23,1350,4955,1616.5,4975,0.871367,0.877137,0.848089,9,M,17,IT,true,true,?,1,1,692737,2,4,2,2,2,0.871367,0.871367,0.877137,0.877137,FALSE
21/09/2015,21533,3200,1,30,12,675,2208,994.5,4259,0.757449,0.760529,0.71424,9,M,17,IT,true,true,1,1,2,692737,3,4,3,3,1.5,0.814408,0.814408,0.818833,0.818833,FALSE
28/09/2015,21533,3200,2,58,22,1350,2254,1807.5,2522,0.51083,0.650603,0.742059,9,M,17,IT,true,true,1,1,3,692737,5,4,3,5,1.5,0.63414,0.713216,0.705566,0.762757,FALSE
27/01/2014,21593,641,1,22,7,469,0,0,0,0,0,0,1,M,36,IT,true,false,?,2,1,131054,1,3,1,1,1,0,0,0,0,FALSE
03/02/2014,21593,641,0,0,0,?,0,0,0,0,0,0,1,M,36,IT,true,false,?,?,2,131054,1,2,1,1,0.5,0,0,0,0,FALSE
10/02/2014,21593,641,1,22,7,469,1981,472.5,5400,0.821038,0.830021,0.787478,2,M,36,IT,true,false,2,?,3,131054,2,1,1,2,0.5,0.410519,0.273679,0.415011,0.276674,TRUE
17/03/2014,21593,641,2,42,14,980,0,0,0,0,0,0,3,M,36,IT,true,false,?,1,1,131055,2,4,2,2,2,0,0,0,0,FALSE
24/03/2014,21593,641,2,42,14,980,5700,772.5,4415,0.848043,0.865329,0.775477,3,M,36,IT,true,false,1,2,2,131055,4,4,4,4,2,0.424021,0.424021,0.432664,0.432664,FALSE
31/03/2014,21593,641,0,0,0,?,0,0,0,0,0,0,3,M,36,IT,true,false,?,?,3,131055,4,3,2,4,1,0.424021,0.282681,0.432664,0.288443,FALSE
07/04/2014,21593,641,1,20,7,508,3000,285,3872,0.86588,0.935716,0.825563,4,M,36,IT,true,false,2,1,4,131055,5,2,1,5,0.5,0.43294,0.428481,0.467858,0.450261,FALSE
14/04/2014,21593,641,1,24,8,477,2820,525,4830,0.730491,0.740864,0.847837,4,M,36,IT,true,false,1,?,5,131055,6,1,2,6,1,0.798185,0.488883,0.83829,0.508382,TRUE
09/06/2014,21593,641,1,21,8,508,3540,285,4485,0.833091,0.919776,0.762966,6,M,36,IT,true,false,?,?,1,131056,1,1,1,1,1,0.833091,0.833091,0.919776,0.919776,TRUE
16/02/2015,21593,641,1,22,7,477,2100,0,2278,0.121701,0.094656,0.122183,2,M,36,IT,true,false,?,?,1,131057,1,1,1,1,1,0.121701,0.121701,0.094656,0.094656,TRUE
27/01/2014,21616,1034,2,40,16,2262,2400,0,1200,0.061568,0.06472,0.388323,1,M,23,IT,true,false,1,1,4,214407,7,4,4,7,2,0.046211,0.062207,0.048577,0.053567,FALSE
03/02/2014,21616,1034,1,20,8,1131,0,0,0,0,0,0,2,M,23,IT,true,false,1,1,5,214407,8,4,3,8,1.5,0.030784,0.049765,0.03236,0.042854,FALSE
10/02/2014,21616,1034,1,20,8,1131,1200,0,1200,0.061988,0.065161,0.390968,2,M,23,IT,true,false,1,1,6,214407,9,4,2,9,1,0.030994,0.051802,0.032581,0.046572,FALSE
17/02/2014,21616,1034,2,40,16,2262,2100,0,1050,0.070452,0.073561,0.441363,2,M,23,IT,true,false,1,1,7,214407,11,4,3,11,1.5,0.06622,0.054467,0.069361,0.050427,FALSE
24/02/2014,21616,1034,1,20,8,1131,900,0,900,0.080219,0.082352,0.494111,2,M,23,IT,true,false,1,1,8,214407,12,4,3,12,1.5,0.075335,0.057686,0.077956,0.054418,FALSE
03/03/2014,21616,1034,1,20,8,1131,1200,0,1200,0.061154,0.064285,0.385709,3,M,23,IT,true,false,1,1,9,214407,13,4,2,11,1,0.070686,0.058892,0.073318,0.055686,FALSE
10/03/2014,21616,1034,2,40,16,2262,900,0,900,0.039875,0.041418,0.248509,3,M,23,IT,true,false,1,2,10,214407,15,4,3,12,1.5,0.050514,0.050764,0.052851,0.052991,FALSE
17/03/2014,21616,1034,0,0,0,?,0,0,0,0,0,0,3,M,23,IT,true,false,?,?,11,214407,15,4,2,10,1,0.019938,0.046907,0.020709,0.048937,FALSE
24/03/2014,21616,1034,1,20,8,1131,1200,0,1200,0.058529,0.061526,0.369154,3,M,23,IT,true,false,2,1,12,214407,16,4,1,9,0.5,0.029264,0.046527,0.030763,0.048538,FALSE
31/03/2014,21616,1034,4,80,32,4524,1800,0,900,0.039529,0.041546,0.249277,3,M,23,IT,true,false,1,3,13,214407,20,4,5,12,2.5,0.049029,0.051468,0.051536,0.053731,FALSE
07/04/2014,21616,1034,0,0,0,?,0,0,0,0,0,0,3,M,23,IT,true,false,?,?,14,214407,20,4,4,11,2,0.019764,0.04372,0.020773,0.045586,FALSE
14/04/2014,21616,1034,0,0,0,?,0,0,0,0,0,0,3,M,23,IT,true,false,?,?,15,214407,20,4,0,9,0,0,0.034913,0,0.036391,FALSE
21/04/2014,21616,1034,3,60,24,3393,900,0,900,0.026429,0.027774,0.166641,4,M,23,IT,true,false,3,4,16,214407,23,4,3,11,1.5,0.013214,0.028189,0.013887,0.029569,FALSE
28/04/2014,21616,1034,0,0,0,?,0,0,0,0,0,0,4,M,23,IT,true,false,?,?,17,214407,23,4,3,10,1.5,0.013214,0.020545,0.013887,0.021533,FALSE
05/05/2014,21616,1034,0,0,0,?,0,0,0,0,0,0,4,M,23,IT,true,false,?,?,18,214407,23,3,0,8,0,0,0.015561,0,0.016356,FALSE
12/05/2014,21616,1034,0,0,0,?,0,0,0,0,0,0,4,M,23,IT,true,false,?,?,19,214407,23,2,0,8,0,0,0.015561,0,0.016356,FALSE
19/05/2014,21616,1034,1,20,8,1131,0,0,0,0,0,0,5,M,23,IT,true,false,4,?,20,214407,24,1,1,8,0.5,0,0.008245,0,0.008665,TRUE
01/12/2014,21616,1034,1,20,8,994,900,0,900,0.080032,0.082339,0.494031,12,M,23,IT,true,false,?,?,1,214408,1,1,1,1,1,0.080032,0.080032,0.082339,0.082339,TRUE
02/03/2015,21616,1034,1,20,8,994,2100,0,2100,0.106094,0.036007,0.216044,3,M,23,IT,true,false,?,?,1,214409,1,1,1,1,1,0.106094,0.106094,0.036007,0.036007,TRUE
25/05/2015,21616,1034,1,20,8,994,0,0,0,0,0,0,5,M,23,IT,true,false,?,?,1,214410,1,1,1,1,1,0,0,0,0,TRUE
13/04/2015,21658,1028,2,27,12,1004,0,0,0,0,0,0,4,M,29,IT,true,true,?,?,1,213833,2,1,2,2,2,0,0,0,0,TRUE
03/03/2014,21697,4274,1,28,6,440,1540,633.75,2926,0.901412,0.914143,0.980114,3,M,45,IT,true,false,?,1,1,938382,1,2,1,1,1,0.901412,0.901412,0.914143,0.914143,FALSE
10/03/2014,21697,4274,1,29,7,440,1575,736.25,3132,0.799979,0.815041,0.940256,3,M,45,IT,true,false,1,?,2,938382,2,1,2,2,1,0.850695,0.850695,0.864592,0.864592,TRUE
06/10/2014,21745,1034,2,53,22,1977,7800,261.25,3966,0.912192,0.920021,0.939113,10,F,16,IT,true,false,?,1,1,214411,2,4,2,2,2,0.912192,0.912192,0.920021,0.920021,FALSE
13/10/2014,21745,1034,3,79,33,2931,9600,319,2827,0.766126,0.718513,0.788245,10,F,16,IT,true,false,1,1,2,214411,5,4,5,5,2.5,0.839159,0.839159,0.819267,0.819267,FALSE
20/10/2014,21745,1034,1,27,11,1023,0,0,0,0,0,0,10,F,16,IT,true,false,1,2,3,214411,6,4,4,6,2,0.383063,0.559439,0.359256,0.546178,FALSE
27/10/2014,21745,1034,0,0,0,?,0,0,0,0,0,0,10,F,16,IT,true,false,?,?,4,214411,6,4,1,6,0.5,0,0.419579,0,0.409633,FALSE
03/11/2014,21745,1034,1,26,11,954,885,0,3841,0.178628,0.127875,0.210418,11,F,16,IT,true,false,2,1,5,214411,7,4,1,7,0.5,0.089314,0.371389,0.063937,0.353282,FALSE
10/11/2014,21745,1034,1,27,11,1023,3690,191.25,2447,0.948022,0.959128,0.951257,11,F,16,IT,true,false,1,2,6,214411,8,4,2,8,1,0.563325,0.467495,0.543502,0.454256,FALSE
17/11/2014,21745,1034,0,0,0,?,0,0,0,0,0,0,11,F,16,IT,true,false,?,?,7,214411,8,4,1,8,0.5,0.474011,0.40071,0.479564,0.389362,FALSE
24/11/2014,21745,1034,1,22,10,1260,2401,22.5,2599,0.620482,0.600216,0.737538,11,F,16,IT,true,false,2,1,8,214411,9,4,1,9,0.5,0.310241,0.428181,0.300108,0.415719,FALSE
01/12/2014,21745,1034,2,44,20,2421,2400,0,666,0.202471,0.084639,0.126946,12,F,16,IT,true,false,1,2,9,214411,11,3,3,9,1.5,0.411477,0.339466,0.342427,0.311296,FALSE
08/12/2014,21745,1034,0,0,0,?,0,0,0,0,0,0,12,F,16,IT,true,false,?,?,10,214411,11,2,2,6,1,0.101236,0.2437,0.042319,0.221482,FALSE
15/12/2014,21745,1034,2,44,20,2421,600,0,12,0.05,0.020678,0.033967,12,F,16,IT,true,false,2,?,11,214411,13,1,2,7,1,0.025,0.24995,0.010339,0.224067,TRUE
21/07/2014,21757,1200,1,23,11,635,0,0,0,0,0,0,7,F,24,IT,true,false,?,1,1,271046,1,3,1,1,1,0,0,0,0,FALSE
28/07/2014,21757,1200,2,46,22,1273,1968,250,948,0.497237,0.498112,0.497906,7,F,24,IT,true,false,1,1,2,271046,3,2,3,3,1.5,0.248619,0.248619,0.249056,0.249056,FALSE
04/08/2014,21757,1200,2,46,22,1264,3936,420,3040,0.995024,0.996383,0.995895,8,F,24,IT,true,false,1,?,3,271046,5,1,4,5,2,0.746131,0.49742,0.747247,0.498165,TRUE
10/11/2014,21806,3211,2,95,33,2466,7321,280,3848,0.384373,0.426024,0.557536,11,F,73,IT,true,true,?,1,1,696404,2,4,2,2,2,0.384373,0.384373,0.426024,0.426024,FALSE
17/11/2014,21806,3211,2,94,32,2466,7754,125,4167,0.375831,0.342713,0.555847,11,F,73,IT,true,true,1,1,2,696404,4,4,4,4,2,0.380102,0.380102,0.384368,0.384368,FALSE
24/11/2014,21806,3211,3,145,49,3839,12580,312.5,4446,0.358186,0.336116,0.570918,11,F,73,IT,true,true,1,1,3,696404,7,4,5,7,2.5,0.367008,0.372797,0.339415,0.368284,FALSE
01/12/2014,21806,3211,3,145,49,3909,10179,135,3524,0.256176,0.223933,0.391152,12,F,73,IT,true,true,1,2,4,696404,10,4,6,10,3,0.307181,0.343642,0.280025,0.332196,FALSE
08/12/2014,21806,3211,0,0,0,?,0,0,0,0,0,0,12,F,73,IT,true,true,?,?,5,696404,10,4,3,10,1.5,0.128088,0.274913,0.111966,0.265757,FALSE
15/12/2014,21806,3211,3,144,48,3909,12374,140,4260,0.348123,0.316682,0.531196,12,F,73,IT,true,true,2,3,6,696404,13,4,3,13,1.5,0.174061,0.287115,0.158341,0.274245,FALSE
22/12/2014,21806,3211,0,0,0,?,0,0,0,0,0,0,12,F,73,IT,true,true,?,?,7,696404,13,4,3,13,1.5,0.174061,0.246098,0.158341,0.235067,FALSE
29/12/2014,21806,3211,0,0,0,?,0,0,0,0,0,0,12,F,73,IT,true,true,?,?,8,696404,13,4,0,13,0,0,0.215336,0,0.205683,FALSE
05/01/2015,21806,3211,3,144,48,3909,11039,177.5,3816,0.291289,0.254934,0.511682,1,F,73,IT,true,true,3,1,9,696404,16,4,3,14,1.5,0.145645,0.203701,0.127467,0.184297,FALSE
12/01/2015,21806,3211,3,147,47,4006,9411,262.5,3241,0.209628,0.217477,0.36234,1,F,73,IT,true,true,1,1,10,696404,19,4,6,15,3,0.250459,0.182925,0.236205,0.168643,FALSE
19/01/2015,21806,3211,1,51,15,1400,3078,140,3093,0.18667,0.223788,0.190738,1,F,73,IT,true,true,1,1,11,696404,20,4,4,13,2,0.198149,0.161486,0.220632,0.154602,FALSE
26/01/2015,21806,3211,4,213,60,5810,15297,352.5,5162,0.375143,0.349712,0.35152,1,F,73,IT,true,true,1,1,12,696404,24,3,5,14,2.5,0.280907,0.176357,0.28675,0.170324,FALSE
02/02/2015,21806,3211,4,139,33,4718,10500,0,3500,0.483675,0.484646,0.529237,2,F,73,IT,true,true,1,1,13,696404,28,2,8,18,4,0.429409,0.236816,0.417179,0.230905,FALSE
09/02/2015,21806,3211,2,69,16,2507,6960,0,3480,0.332937,0.326355,0.377471,2,F,73,IT,true,true,1,?,14,696404,30,1,6,17,3,0.408306,0.234918,0.4055,0.232114,TRUE
08/09/2014,21825,4150,1,20,9,741,2466,192.5,4381,0.984497,0.986242,0.978071,9,F,14,IT,true,true,?,1,1,914441,1,4,1,1,1,0.984497,0.984497,0.986242,0.986242,FALSE
15/09/2014,21825,4150,2,40,18,1516,4872,385,4415,0.960146,0.966318,0.943144,9,F,14,IT,true,true,1,1,2,914441,3,4,3,3,1.5,0.972322,0.972322,0.97628,0.97628,FALSE
22/09/2014,21825,4150,2,40,18,1516,4737,385,3377,0.945997,0.954741,0.926477,9,F,14,IT,true,true,1,1,3,914441,5,4,4,5,2,0.953072,0.963547,0.96053,0.9691,FALSE
29/09/2014,21825,4150,2,40,18,1516,4872,385,4060,0.940807,0.950496,0.920227,9,F,14,IT,true,true,1,1,4,914441,7,4,4,7,2,0.943402,0.957862,0.952618,0.964449,FALSE
06/10/2014,21825,4150,2,40,18,1516,4812,385,2940,0.914986,0.929369,0.868144,10,F,14,IT,true,true,1,1,5,914441,9,4,4,9,2,0.927897,0.949287,0.939932,0.957433,FALSE
13/10/2014,21825,4150,3,82,29,2544,7689,792.5,4091,0.933907,0.940521,0.885525,10,F,14,IT,true,true,1,1,6,914441,12,4,5,12,2.5,0.924446,0.946723,0.934945,0.954614,FALSE
20/10/2014,21825,4150,2,60,20,1738,4968,560,3400,0.952463,0.953128,0.910155,10,F,14,IT,true,true,1,1,7,914441,14,4,5,14,2.5,0.943185,0.947543,0.946824,0.954402,FALSE
27/10/2014,21825,4150,1,30,10,869,2574,280,2712,0.988143,0.988808,0.995572,10,F,14,IT,true,true,1,1,8,914441,15,4,3,15,1.5,0.970303,0.952618,0.970968,0.958703,FALSE
03/11/2014,21825,4150,2,60,20,1738,4908,560,2598,0.933508,0.934173,0.868489,11,F,14,IT,true,true,1,1,9,914441,17,4,3,16,1.5,0.960826,0.946245,0.961491,0.952194,FALSE
10/11/2014,21825,4150,2,60,20,1738,5028,560,2326,0.950095,0.95076,0.905989,11,F,14,IT,true,true,1,1,10,914441,19,4,4,16,2,0.941801,0.944988,0.942466,0.950249,FALSE
17/11/2014,21825,4150,2,57,19,1702,4698,542.5,1803,0.954622,0.958091,0.926884,11,F,14,IT,true,true,1,1,11,914441,21,3,4,16,2,0.952358,0.946066,0.954425,0.950668,FALSE
24/11/2014,21825,4150,2,54,18,1666,4128,525,1985,0.909681,0.918615,0.838594,11,F,14,IT,true,true,1,1,12,914441,23,2,4,16,2,0.932151,0.942176,0.938353,0.946683,FALSE
01/12/2014,21825,4150,1,27,9,833,2244,262.5,1786,0.976407,0.978669,0.961766,12,F,14,IT,true,true,1,?,13,914441,24,1,3,15,1.5,0.943044,0.949853,0.948642,0.952846,TRUE
31/08/2015,21830,3110,1,28,11,912,2344,249,6120,0.978035,0.980889,0.940588,8,M,35,IT,true,true,?,?,1,674440,1,1,1,1,1,0.978035,0.978035,0.980889,0.980889,TRUE
03/11/2014,21857,4425,2,60,31,1212,5214,0,7740,0.971801,0.97653,0.933833,11,M,35,IT,true,false,?,1,1,980741,2,4,2,2,2,0.971801,0.971801,0.97653,0.97653,FALSE
10/11/2014,21857,4425,3,84,43,1621,4837,0,4715,0.652104,0.657256,0.642822,11,M,35,IT,true,false,1,1,2,980741,5,4,5,5,2.5,0.811953,0.811953,0.816893,0.816893,FALSE
17/11/2014,21857,4425,2,48,24,818,3400,0,3588,0.993442,0.995886,0.997909,11,M,35,IT,true,false,1,1,3,980741,7,4,5,7,2.5,0.822773,0.872449,0.826571,0.876558,FALSE
24/11/2014,21857,4425,3,86,45,1621,6918,0,3732,0.947448,0.982903,0.954934,11,M,35,IT,true,false,1,1,4,980741,10,4,5,10,2.5,0.970445,0.891199,0.989395,0.903144,FALSE
01/12/2014,21857,4425,2,59,30,1024,4314,0,3449,0.983802,0.989812,0.976997,12,M,35,IT,true,false,1,1,5,980741,12,4,5,12,2.5,0.965625,0.909719,0.986357,0.920477,FALSE
08/12/2014,21857,4425,3,83,42,1433,4314,0,3311,0.65791,0.662702,0.660521,12,M,35,IT,true,false,1,1,6,980741,15,4,5,15,2.5,0.820856,0.867751,0.826257,0.877515,FALSE
15/12/2014,21857,4425,2,59,30,1024,4314,0,3517,0.988487,0.996299,0.998081,12,M,35,IT,true,false,1,1,7,980741,17,4,5,17,2.5,0.823198,0.884999,0.8295,0.894484,FALSE
22/12/2014,21857,4425,1,35,18,615,2614,0,3377,0.971609,0.980202,0.944598,12,M,35,IT,true,false,1,1,8,980741,18,4,3,18,1.5,0.980048,0.895825,0.988251,0.905199,FALSE
29/12/2014,21857,4425,1,24,12,409,1700,0,4110,0.993442,0.995886,0.997909,12,M,35,IT,true,false,1,1,9,980741,19,4,2,17,1,0.982525,0.89853,0.988044,0.907618,FALSE
05/01/2015,21857,4425,3,96,43,1722,6988,0,3671,0.961373,0.974487,0.969409,1,M,35,IT,true,false,1,1,10,980741,22,4,4,17,2,0.977407,0.937189,0.985187,0.947272,FALSE
12/01/2015,21857,4425,2,61,25,1107,4454,0,3680,0.994088,0.995474,0.996885,1,M,35,IT,true,false,1,2,11,980741,24,4,5,17,2.5,0.97773,0.93727,0.984981,0.947221,FALSE
19/01/2015,21857,4425,0,0,0,?,0,0,0,0,0,0,1,M,35,IT,true,false,?,?,12,980741,24,4,2,14,1,0.497044,0.818839,0.497737,0.824358,FALSE
26/01/2015,21857,4425,4,122,50,2214,4484,0,2166,0.497336,0.496084,0.533647,1,M,35,IT,true,false,2,1,13,980741,28,4,4,16,2,0.248668,0.758031,0.248042,0.762642,FALSE
02/02/2015,21857,4425,3,96,43,1722,5098,0,3767,0.628539,0.626812,0.63591,2,M,35,IT,true,false,1,1,14,980741,31,4,7,16,3.5,0.562937,0.754359,0.561448,0.758156,FALSE
09/02/2015,21857,4425,3,99,44,1768,2964,0,3762,0.329536,0.329302,0.325557,2,M,35,IT,true,false,1,1,15,980741,34,4,6,17,3,0.479037,0.67199,0.478057,0.674781,FALSE
16/02/2015,21857,4425,3,101,39,1851,7226,0,3709,0.963864,0.950049,0.969222,2,M,35,IT,true,false,1,1,16,980741,37,4,6,19,3,0.6467,0.671022,0.639675,0.671012,FALSE
23/02/2015,21857,4425,2,72,31,1313,5368,0,3901,0.974937,0.977606,0.943822,2,M,35,IT,true,false,1,1,17,980741,39,4,5,20,2.5,0.969401,0.668709,0.963827,0.668727,FALSE
02/03/2015,21857,4425,2,77,27,1442,6318,0,3931,0.95706,0.952836,0.90252,3,M,35,IT,true,false,1,1,18,980741,41,4,4,19,2,0.965999,0.66817,0.965221,0.66602,FALSE
09/03/2015,21857,4425,2,60,31,1024,4662,0,4626,0.904097,0.904481,0.876427,3,M,35,IT,true,false,1,1,19,980741,43,4,4,19,2,0.930578,0.656921,0.928659,0.654646,FALSE
16/03/2015,21857,4425,3,90,40,1562,7172,0,6256,0.572606,0.579298,0.511498,3,M,35,IT,true,false,1,2,20,980741,46,4,5,22,2.5,0.738351,0.728497,0.741889,0.727058,FALSE
23/03/2015,21857,4425,0,0,0,?,0,0,0,0,0,0,3,M,35,IT,true,false,?,?,21,980741,46,4,3,18,1.5,0.286303,0.66633,0.289649,0.665048,FALSE
30/03/2015,21857,4425,1,37,13,698,3054,0,4286,0.960527,0.958004,0.921745,3,M,35,IT,true,false,2,1,22,980741,47,4,1,16,0.5,0.480263,0.707828,0.479002,0.706447,FALSE
06/04/2015,21857,4425,1,24,12,409,1508,0,4206,0.910374,0.869679,0.941243,4,M,35,IT,true,false,1,3,23,980741,48,4,2,14,1,0.93545,0.780433,0.913842,0.773994,FALSE
13/04/2015,21857,4425,0,0,0,?,0,0,0,0,0,0,4,M,35,IT,true,false,?,?,24,980741,48,3,1,11,0.5,0.455187,0.65995,0.434839,0.655238,FALSE
20/04/2015,21857,4425,0,0,0,?,0,0,0,0,0,0,4,M,35,IT,true,false,?,?,25,980741,48,2,0,9,0,0,0.538083,0,0.533037,FALSE
27/04/2015,21857,4425,1,35,18,614,2614,0,4810,0.981601,0.99167,0.993421,4,M,35,IT,true,false,3,?,26,980741,49,1,1,8,0.5,0.490801,0.541151,0.495835,0.537891,TRUE
24/08/2015,21896,4199,2,52,18,1942,5271,832.5,3522,0.813266,0.790561,0.826324,8,F,54,IT,true,true,?,1,1,924354,2,4,2,2,2,0.813266,0.813266,0.790561,0.790561,FALSE
31/08/2015,21896,4199,3,68,25,2913,5372,815,2412,0.711855,0.763887,0.797498,8,F,54,IT,true,true,1,1,2,924354,5,4,5,5,2.5,0.76256,0.76256,0.777224,0.777224,FALSE
07/09/2015,21896,4199,3,90,38,3367,9236,960,4552,0.968701,0.967901,0.980431,9,F,54,IT,true,true,1,1,3,924354,8,4,6,8,3,0.840278,0.831274,0.865894,0.840783,FALSE
14/09/2015,21896,4199,1,28,12,1051,2887,295,4106,0.951713,0.941996,0.976167,9,F,54,IT,true,true,1,1,4,924354,9,4,4,9,2,0.960207,0.861384,0.954949,0.866086,FALSE
21/09/2015,21896,4199,3,84,36,3153,8425,880,3783,0.945237,0.938443,0.969053,9,F,54,IT,true,true,1,1,5,924354,12,4,4,12,2,0.948475,0.878154,0.94022,0.880558,FALSE
28/09/2015,21896,4199,1,28,12,1051,2819,270,4264,0.928936,0.915548,0.969422,9,F,54,IT,true,true,1,1,6,924354,13,4,4,13,2,0.937086,0.886618,0.926995,0.886389,FALSE
17/11/2014,21969,4425,1,27,10,750,0,0,0,0,0,0,11,M,19,IT,true,false,?,?,1,980742,1,1,1,1,1,0,0,0,0,TRUE
19/01/2015,21969,4425,2,55,22,1648,0,0,0,0,0,0,1,M,19,IT,true,false,?,1,1,980743,2,3,2,2,2,0,0,0,0,FALSE
26/01/2015,21969,4425,1,32,12,894,0,0,0,0,0,0,1,M,19,IT,true,false,1,1,2,980743,3,2,3,3,1.5,0,0,0,0,FALSE
02/02/2015,21969,4425,4,131,50,4082,0,0,0,0,0,0,2,M,19,IT,true,false,1,?,3,980743,7,1,5,7,2.5,0,0,0,0,TRUE
09/03/2015,21969,4425,4,125,49,3703,8728,45,245,0.993054,0.993625,0.996512,3,M,19,IT,true,false,?,1,1,980744,4,2,4,4,4,0.993054,0.993054,0.993625,0.993625,FALSE
